Unnamed: 0,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP,LOG_DIFF_CLOSING_PRICE,LOG_DIFF_CH_CLOSING_PRICE
871,3MINDIA,EQ,N,19380.0,18601.2,19380.0,19034.5,18900.0,19141.6,3914,74113382.5,25200.0,15700.0,2383,INE470A01017,2020-10-14,18935.46,-0.0056108550100173,-0.005610855010017346
872,3MINDIA,EQ,N,19150.0,18674.9,19150.0,18704.9,18734.95,19034.5,1599,30142353.35,25200.0,15700.0,968,INE470A01017,2020-10-15,18850.75,-0.017467600465622,-0.017467600465622013
873,3MINDIA,EQ,N,18945.0,18501.6,18945.0,18695.9,18750.0,18704.9,4077,76125665.65,25200.0,15700.0,1665,INE470A01017,2020-10-16,18671.98,-0.0004812731371366,-0.00048127313713663966
874,3MINDIA,EQ,N,19000.0,18700.0,18800.0,18972.85,18999.0,18695.9,2342,44098892.2,25200.0,15700.0,1405,INE470A01017,2020-10-19,18829.59,0.0147047613945456,0.014704761394545685
875,3MINDIA,EQ,N,19265.0,18698.75,18950.0,19073.45,18999.95,18972.85,2378,45223755.4,25200.0,15700.0,1509,INE470A01017,2020-10-20,19017.56,0.0052883057984445,0.005288305798444526
876,3MINDIA,EQ,N,19200.0,18802.0,19200.0,18951.7,19000.0,19073.45,2943,55923517.9,25200.0,15700.0,2122,INE470A01017,2020-10-21,19002.21,-0.0064036784102565,-0.006403678410256575
877,3MINDIA,EQ,N,19142.0,18780.0,18860.8,18836.75,18815.0,18951.7,3288,62233987.4,25200.0,15700.0,1728,INE470A01017,2020-10-22,18927.61,-0.0060838883076783,-0.0060838883076783645
878,3MINDIA,EQ,N,19148.0,18822.05,19148.0,18898.25,18850.05,18836.75,2800,53151317.95,25200.0,15700.0,1918,INE470A01017,2020-10-23,18982.61,0.0032595762264353,0.0032595762264353567
879,3MINDIA,EQ,N,19100.0,18525.0,18910.6,18602.85,18580.0,18898.25,895,16813320.25,25200.0,15700.0,744,INE470A01017,2020-10-26,18785.83,-0.015754530398313,-0.015754530398313094
825,3MINDIA,EQ,N,18660.15,18400.0,18525.0,18454.0,18549.0,18602.85,4614,85163383.1,25200.0,15700.0,2231,INE470A01017,2020-10-27,18457.6,-0.0080336456313681,-0.008033645631368103
826,3MINDIA,EQ,N,18648.0,18350.0,18648.0,18487.8,18500.0,18454.0,1450,26743767.25,25200.0,15700.0,1004,INE470A01017,2020-10-28,18443.98,0.0018299059294228,0.0018299059294228925
827,3MINDIA,EQ,N,18860.0,18390.0,18487.8,18717.75,18700.0,18487.8,2682,49720944.0,25200.0,15700.0,2049,INE470A01017,2020-10-29,18538.76,0.0123612164322928,0.01236121643229282
828,3MINDIA,EQ,N,18998.0,18480.0,18699.95,18675.35,18480.0,18717.75,2367,44144635.1,25200.0,15700.0,1397,INE470A01017,2020-10-30,18650.04,-0.0022677990416219,-0.0022677990416219984
829,3MINDIA,EQ,N,19299.9,18400.0,18675.3,19214.6,19200.0,18675.35,6612,126072098.25,25200.0,15700.0,2109,INE470A01017,2020-11-02,19067.17,0.0284659342536741,0.028465934253674163
830,3MINDIA,EQ,N,19679.95,19021.05,19214.6,19511.4,19511.0,19214.6,11186,218724830.15,25200.0,15700.0,2165,INE470A01017,2020-11-03,19553.44,0.0153285034031842,0.015328503403184257
831,3MINDIA,EQ,N,19900.0,19476.05,19511.4,19619.75,19600.0,19511.4,2968,58443314.15,25200.0,15700.0,1242,INE470A01017,2020-11-04,19691.14,0.0055378018228218,0.0055378018228218195
832,3MINDIA,EQ,N,20250.0,19650.0,19870.0,20214.25,20200.0,19619.75,4231,84879128.15,25200.0,15700.0,1759,INE470A01017,2020-11-05,20061.25,0.0298510892858274,0.02985108928582747
833,3MINDIA,EQ,N,20500.0,20003.05,20003.05,20183.1,20170.05,20214.25,4490,90919572.5,25200.0,15700.0,1573,INE470A01017,2020-11-06,20249.35,-0.001542180671441,-0.0015421806714410735
834,3MINDIA,EQ,N,20450.4,20161.0,20250.0,20427.2,20418.15,20183.1,2543,51625034.7,25200.0,15700.0,1059,INE470A01017,2020-11-09,20300.84,0.012021725513426,0.012021725513426063
835,3MINDIA,EQ,N,20700.0,20110.0,20444.0,20347.35,20350.0,20427.2,2904,59070679.5,25200.0,15700.0,1012,INE470A01017,2020-11-10,20341.14,-0.0039166638050751,-0.00391666380507516
836,3MINDIA,EQ,N,20689.0,19800.0,20500.0,20205.55,20100.0,20347.35,4409,88912739.6,25200.0,15700.0,1631,INE470A01017,2020-11-11,20166.19,-0.0069933631340184,-0.006993363134018438
837,3MINDIA,EQ,N,20748.0,19991.55,20062.0,20725.85,20649.55,20205.55,5798,118518149.25,25200.0,15700.0,2031,INE470A01017,2020-11-12,20441.21,0.0254243943044798,0.025424394304479847
838,3MINDIA,EQ,N,21200.0,20421.0,20800.0,20681.4,20695.0,20725.85,9982,207867028.05,25200.0,15700.0,3950,INE470A01017,2020-11-13,20824.19,-0.0021469678413446,-0.0021469678413446047
839,3MINDIA,EQ,N,20675.1,20300.0,20400.0,20495.9,20450.65,20681.4,967,19802722.35,25200.0,15700.0,521,INE470A01017,2020-11-14,20478.51,-0.009009879466296,-0.009009879466296056
840,3MINDIA,EQ,N,21221.0,20561.6,20690.0,21195.45,21100.0,20495.9,7637,160454853.3,25200.0,15700.0,2733,INE470A01017,2020-11-17,21010.19,0.0335616698600258,0.033561669860025845
841,3MINDIA,EQ,N,21500.0,20850.05,21193.0,21396.3,21352.0,21195.45,6693,142136340.0,25200.0,15700.0,2860,INE470A01017,2020-11-18,21236.57,0.0094314738813796,0.00943147388137966
842,3MINDIA,EQ,N,21584.85,21207.8,21352.0,21378.1,21380.0,21396.3,3534,75706087.5,25200.0,15700.0,1810,INE470A01017,2020-11-19,21422.21,-0.0008509763362347,-0.0008509763362347655
843,3MINDIA,EQ,N,21800.0,21245.25,21300.0,21784.8,21798.95,21378.1,5379,116411906.25,25200.0,15700.0,2425,INE470A01017,2020-11-20,21641.92,0.0188454453515234,0.018845445351523438
844,3MINDIA,EQ,N,22421.0,21413.55,21785.0,22330.2,22100.0,21784.8,9923,218538868.2,25200.0,15700.0,4137,INE470A01017,2020-11-23,22023.47,0.0247275434742473,0.024727543474247327
845,3MINDIA,EQ,N,22894.0,22099.6,22231.0,22793.85,22706.0,22330.2,16440,373816604.65,25200.0,15700.0,4481,INE470A01017,2020-11-24,22738.24,0.020550740360127,0.02055074036012705
846,3MINDIA,EQ,N,22800.0,21655.0,22799.95,21720.75,21660.0,22793.85,8807,193868982.7,25200.0,15700.0,3151,INE470A01017,2020-11-25,22013.06,-0.0482227378764488,-0.04822273787644882
847,3MINDIA,EQ,N,21720.75,20850.0,21700.0,20920.9,20870.0,21720.75,6920,146023344.5,25200.0,15700.0,3828,INE470A01017,2020-11-26,21101.64,-0.0375193655524661,-0.037519365552466155
848,3MINDIA,EQ,N,22146.35,20837.3,21149.9,21866.9,21670.1,20920.9,60948,1329153712.4,25200.0,15700.0,7465,INE470A01017,2020-11-27,21808.0,0.0442254186528607,0.04422541865286078
849,3MINDIA,EQ,N,22755.0,21427.85,21877.8,21945.45,21945.45,21866.9,10241,226081278.5,25200.0,15700.0,3893,INE470A01017,2020-12-01,22076.09,0.003585750783225,0.0035857507832250946
850,3MINDIA,EQ,N,22599.4,21945.5,22149.4,22420.1,22385.0,21945.45,13083,289856591.65,25200.0,15700.0,3494,INE470A01017,2020-12-02,22155.21,0.0213980491974314,0.02139804919743149
851,3MINDIA,EQ,N,22800.0,22156.0,22361.0,22713.4,22750.0,22420.1,3356,75805569.0,25200.0,15700.0,2144,INE470A01017,2020-12-03,22588.07,0.0129971807565851,0.01299718075658518
852,3MINDIA,EQ,N,22713.4,22155.0,22713.4,22422.95,22440.0,22713.4,3234,72490374.55,25200.0,15700.0,2124,INE470A01017,2020-12-04,22415.08,-0.0128700707583195,-0.012870070758319585
796,3MINDIA,EQ,N,22956.6,22320.3,22390.0,22869.1,22751.05,22422.95,3639,83097618.0,25200.0,15700.0,1705,INE470A01017,2020-12-07,22835.29,0.0197016664606994,0.019701666460699485
797,3MINDIA,EQ,N,23000.0,22450.25,22721.0,22776.95,22800.0,22869.1,4175,95135374.6,25200.0,15700.0,2112,INE470A01017,2020-12-08,22786.92,-0.0040375947179249,-0.004037594717924975
798,3MINDIA,EQ,N,22894.0,22500.0,22894.0,22550.5,22505.1,22776.95,2130,48251435.25,25200.0,15700.0,1071,INE470A01017,2020-12-09,22653.26,-0.0099918210265332,-0.009991821026533287
799,3MINDIA,EQ,N,23200.0,22073.15,22300.0,22523.05,22631.0,22550.5,4689,105987106.0,25200.0,15700.0,1874,INE470A01017,2020-12-10,22603.35,-0.0012180093821587,-0.001218009382158769
800,3MINDIA,EQ,N,22689.25,22323.0,22323.05,22621.9,22634.0,22523.05,2289,51645659.2,25200.0,15700.0,1462,INE470A01017,2020-12-11,22562.54,0.0043792343540616,0.004379234354061623
801,3MINDIA,EQ,N,23000.0,22350.0,22634.0,22874.75,22950.0,22621.9,3237,73169115.15,25200.0,15700.0,1958,INE470A01017,2020-12-14,22603.99,0.0111152185163376,0.011115218516337677
802,3MINDIA,EQ,N,23099.9,22625.0,22900.0,22982.75,22990.0,22874.75,4148,95011908.1,25200.0,15700.0,2581,INE470A01017,2020-12-15,22905.47,0.0047102523983308,0.004710252398330894
803,3MINDIA,EQ,N,23100.0,22700.0,23098.1,22849.1,22921.15,22982.75,8180,187245387.45,25200.0,15700.0,1681,INE470A01017,2020-12-16,22890.63,-0.0058322052824664,-0.005832205282466418
804,3MINDIA,EQ,N,23080.0,22500.0,23000.0,22664.8,22502.0,22849.1,2396,54580433.8,25200.0,15700.0,1542,INE470A01017,2020-12-17,22779.81,-0.008098669080347,-0.008098669080347065
805,3MINDIA,EQ,N,22888.0,21800.0,22460.0,21980.4,21871.5,22664.8,9246,205853289.7,25200.0,15700.0,3139,INE470A01017,2020-12-18,22264.04,-0.0306619130035965,-0.030661913003596553
806,3MINDIA,EQ,N,22499.0,21150.0,22000.15,21243.05,21150.0,21980.4,6411,140355904.0,25200.0,15700.0,3331,INE470A01017,2020-12-21,21892.98,-0.0341213641205406,-0.034121364120540676
807,3MINDIA,EQ,N,21630.0,20800.0,21549.0,21033.75,21000.0,21243.05,7169,150874742.0,25200.0,15700.0,4234,INE470A01017,2020-12-22,21045.44,-0.0099014925429745,-0.009901492542974566
808,3MINDIA,EQ,N,21410.0,21005.25,21288.0,21077.15,21050.0,21033.75,2386,50597879.25,25200.0,15700.0,1541,INE470A01017,2020-12-23,21206.15,0.0020612247834144,0.002061224783414417
809,3MINDIA,EQ,N,21290.0,21100.0,21280.0,21153.2,21150.0,21077.15,2538,53729786.8,25200.0,15700.0,1618,INE470A01017,2020-12-24,21170.13,0.0036016789920338,0.0036016789920338965
810,3MINDIA,EQ,N,21786.25,21150.05,21265.0,21356.3,21361.05,21153.2,2601,55835780.1,25200.0,15700.0,1364,INE470A01017,2020-12-28,21467.04,0.0095555838297585,0.009555583829758518
811,3MINDIA,EQ,N,21511.5,21100.0,21402.1,21170.25,21198.95,21356.3,2069,43953652.55,25200.0,15700.0,1180,INE470A01017,2020-12-29,21243.91,-0.0087498838727686,-0.008749883872768649
812,3MINDIA,EQ,N,21365.0,20711.0,21365.0,20865.6,20893.0,21170.25,5617,117275851.2,25200.0,15700.0,2449,INE470A01017,2020-12-30,20878.73,-0.0144950243204569,-0.014495024320456906
813,3MINDIA,EQ,N,21099.0,20800.0,20895.0,20830.55,20847.95,20865.6,3242,67961587.1,25200.0,15700.0,1150,INE470A01017,2020-12-31,20962.86,-0.0016812107715296,-0.0016812107715296065
814,3MINDIA,EQ,N,21243.95,20830.7,20830.7,21127.6,21098.0,20830.55,1663,34990621.55,25200.0,15700.0,1079,INE470A01017,2021-01-01,21040.66,0.014159583444,0.014159583444000035
815,3MINDIA,EQ,N,21300.0,21065.0,21288.0,21154.65,21175.0,21127.6,3043,64443503.35,25200.0,15700.0,1846,INE470A01017,2021-01-04,21177.62,0.0012794968900813,0.001279496890081333
816,3MINDIA,EQ,N,21899.0,21011.0,21154.65,21594.2,21801.05,21154.65,3048,65067249.85,25200.0,15700.0,1853,INE470A01017,2021-01-05,21347.52,0.020565020630995,0.02056502063099508
817,3MINDIA,EQ,N,22100.0,21200.0,21775.0,21458.4,21555.0,21594.2,8558,185275748.45,25200.0,15700.0,3388,INE470A01017,2021-01-06,21649.42,-0.006308583006966,-0.006308583006966018
818,3MINDIA,EQ,N,21700.0,21435.1,21650.0,21626.0,21601.0,21458.4,3515,75876060.45,25200.0,15700.0,2255,INE470A01017,2021-01-07,21586.36,0.0077801174162637,0.007780117416263721
819,3MINDIA,EQ,N,21898.95,21331.0,21553.0,21735.4,21760.0,21626.0,15435,332854833.25,25200.0,15700.0,4911,INE470A01017,2021-01-08,21564.94,0.0050459732447318,0.005045973244731883
820,3MINDIA,EQ,N,21935.0,21449.75,21910.0,21727.25,21600.0,21735.4,14163,306107500.4,25200.0,15700.0,2669,INE470A01017,2021-01-11,21613.18,-0.000375034660589,-0.00037503466058907975
821,3MINDIA,EQ,N,21778.15,21502.0,21727.0,21588.4,21600.0,21727.25,2681,58039264.8,25200.0,15700.0,1648,INE470A01017,2021-01-12,21648.36,-0.0064110997104442,-0.00641109971044429
822,3MINDIA,EQ,N,21750.0,21211.0,21600.0,21267.55,21349.0,21588.4,4715,100802020.9,25200.0,15700.0,2921,INE470A01017,2021-01-13,21379.01,-0.0149736965268498,-0.014973696526849878
823,3MINDIA,EQ,N,21489.0,21000.0,21489.0,21100.2,21101.05,21267.55,3041,64205109.25,25200.0,15700.0,1736,INE470A01017,2021-01-14,21113.16,-0.0078999177601097,-0.007899917760109787
824,3MINDIA,EQ,N,21247.15,20700.0,21200.0,20766.85,20750.0,21100.2,8978,186679394.75,25200.0,15700.0,5435,INE470A01017,2021-01-15,20792.98,-0.0159245537733543,-0.015924553773354333
769,3MINDIA,EQ,N,21399.9,20501.15,20874.0,21238.7,21300.3,20766.85,4922,102485429.4,25200.0,15700.0,2570,INE470A01017,2021-01-18,20821.91,0.0224670238908188,0.022467023890818894
770,3MINDIA,EQ,N,21634.2,21206.3,21500.0,21464.2,21450.0,21238.7,5281,113472116.2,25200.0,15700.0,2948,INE470A01017,2021-01-19,21486.86,0.0105614417800552,0.010561441780055247
771,3MINDIA,EQ,N,21546.4,21120.75,21499.0,21259.65,21260.0,21464.2,4467,94942085.6,25200.0,15700.0,2258,INE470A01017,2021-01-20,21254.1,-0.0095755210703316,-0.00957552107033166
772,3MINDIA,EQ,N,21400.0,20700.0,21400.0,20791.05,20825.0,21259.65,11113,231590291.0,25200.0,15700.0,3367,INE470A01017,2021-01-21,20839.58,-0.0222883042921822,-0.022288304292182204
773,3MINDIA,EQ,N,20871.3,20410.05,20792.0,20473.7,20420.0,20791.05,4163,85341484.2,25200.0,15700.0,2244,INE470A01017,2021-01-22,20500.0,-0.0153814699851562,-0.015381469985156215
774,3MINDIA,EQ,N,20744.0,19900.0,20688.0,20005.2,20049.0,20473.7,5633,113366797.9,25200.0,15700.0,3605,INE470A01017,2021-01-25,20125.47,-0.0231488959000856,-0.02314889590008562
775,3MINDIA,EQ,N,20299.9,19796.0,20299.85,19845.85,19849.95,20005.2,9886,196409525.8,25200.0,15700.0,4967,INE470A01017,2021-01-27,19867.44,-0.0079973224944875,-0.007997322494487591
776,3MINDIA,EQ,N,19845.85,19351.1,19800.0,19399.55,19400.0,19845.85,12175,237537519.9,25200.0,15700.0,7500,INE470A01017,2021-01-28,19510.27,-0.0227450473413952,-0.022745047341395264
777,3MINDIA,EQ,N,19684.65,18928.75,19631.0,19161.5,19200.0,19399.55,18837,360818836.0,25200.0,15700.0,8148,INE470A01017,2021-01-29,19154.79,-0.0123468123453953,-0.012346812345395364
778,3MINDIA,EQ,N,19388.0,18777.0,19388.0,19074.55,19197.0,19161.5,17218,325821302.75,25200.0,15700.0,8026,INE470A01017,2021-02-01,18923.3,-0.0045480717741348,-0.004548071774134854
779,3MINDIA,EQ,N,20709.3,19245.0,19328.0,20617.0,20422.05,19074.55,24991,498648188.25,25200.0,15700.0,7771,INE470A01017,2021-02-02,19953.11,0.077760992383995,0.07776099238399503
780,3MINDIA,EQ,N,21200.0,20300.0,20800.0,21019.9,21028.5,20617.0,11582,243378878.15,25200.0,15700.0,3393,INE470A01017,2021-02-03,21013.54,0.0193536298751286,0.019353629875128675
781,3MINDIA,EQ,N,21300.0,20714.75,21100.0,21183.45,21125.05,21019.9,11736,245430261.4,25200.0,15700.0,2130,INE470A01017,2021-02-04,20912.6,0.0077506083630574,0.00775060836305741
782,3MINDIA,EQ,N,21375.0,20381.55,21220.0,20907.75,20880.0,21183.45,4954,102923609.25,25200.0,15700.0,2645,INE470A01017,2021-02-05,20775.86,-0.0131003127930178,-0.013100312793017821
783,3MINDIA,EQ,N,21549.45,20907.75,20907.75,21485.05,21454.15,20907.75,15009,320925071.6,25200.0,15700.0,2388,INE470A01017,2021-02-08,21382.18,0.0272374407956785,0.02723744079567858
784,3MINDIA,EQ,N,21744.0,21100.0,21744.0,21167.25,21185.0,21485.05,2446,52112871.85,25200.0,15700.0,1405,INE470A01017,2021-02-09,21305.34,-0.014902168523367,-0.01490216852336701
785,3MINDIA,EQ,N,21637.95,21150.0,21185.0,21577.55,21471.0,21167.25,22164,474952070.4,25200.0,15700.0,5620,INE470A01017,2021-02-10,21428.99,0.0191982464316744,0.01919824643167445
786,3MINDIA,EQ,N,21412.1,20900.0,21251.0,20963.25,20962.0,21577.55,6514,136968798.9,25200.0,15700.0,2730,INE470A01017,2021-02-11,21026.83,-0.0288825176529687,-0.028882517652968787
787,3MINDIA,EQ,N,21035.85,20675.0,20800.0,20710.9,20702.0,20963.25,2154,44754141.15,25200.0,15700.0,1137,INE470A01017,2021-02-12,20777.22,-0.0121107729543421,-0.012110772954342153
788,3MINDIA,EQ,N,21115.55,20695.4,20939.0,21010.05,21040.0,20710.9,5794,121005717.55,24349.9,15700.0,2175,INE470A01017,2021-02-15,20884.66,0.0143407629429379,0.014340762942937957
789,3MINDIA,EQ,N,21500.0,20835.0,20835.0,21298.05,21203.0,21010.05,16907,357525991.1,24349.9,15700.0,3214,INE470A01017,2021-02-16,21146.63,0.0136146245555011,0.01361462455550111
790,3MINDIA,EQ,N,22000.0,21104.0,21210.0,21792.6,21700.0,21298.05,10730,232482847.55,24349.9,15700.0,3499,INE470A01017,2021-02-17,21666.62,0.022954943399009,0.022954943399009053
791,3MINDIA,EQ,N,21999.45,21600.0,21850.0,21802.7,21713.0,21792.6,4537,99052704.25,24349.9,15700.0,1899,INE470A01017,2021-02-18,21832.2,0.0004633527091542,0.0004633527091542078
792,3MINDIA,EQ,N,21900.0,21481.0,21711.0,21707.35,21794.0,21802.7,3462,75239421.2,24349.9,15700.0,1614,INE470A01017,2021-02-19,21732.94,-0.0043829024622166,-0.00438290246221662
793,3MINDIA,EQ,N,21707.0,20948.95,21707.0,21024.45,21000.6,21707.35,8249,173940302.4,24349.9,15700.0,2051,INE470A01017,2021-02-22,21086.23,-0.0319648666919345,-0.031964866691934546
794,3MINDIA,EQ,N,21450.0,20866.45,21211.0,21015.8,21000.0,21024.45,4487,94481485.0,24349.9,15700.0,2656,INE470A01017,2021-02-23,21056.72,-0.0004115104035804,-0.00041151040358045066
795,3MINDIA,EQ,N,21898.95,21050.0,21050.0,21785.55,21850.0,21015.8,3519,75750745.05,24349.9,15700.0,1799,INE470A01017,2021-02-24,21526.21,0.0359723702009677,0.035972370200967774
743,3MINDIA,EQ,N,22500.0,21516.55,21602.0,22361.05,22312.05,21785.55,8776,194713179.95,24349.9,15700.0,3820,INE470A01017,2021-02-25,22187.01,0.0260737000593529,0.026073700059352944
744,3MINDIA,EQ,N,23223.75,21872.0,21872.0,22832.75,23150.0,22361.05,12004,270299257.3,24349.9,15700.0,5895,INE470A01017,2021-02-26,22517.43,0.0208753027890082,0.020875302789008288
745,3MINDIA,EQ,N,24500.0,23174.9,23175.0,24148.65,24352.0,22832.75,17103,406274691.5,24500.0,15700.0,5491,INE470A01017,2021-03-01,23754.59,0.0560325690864917,0.05603256908649179
746,3MINDIA,EQ,N,25199.9,24145.3,24499.95,25068.65,25117.9,24148.65,9923,245384819.25,25199.9,15700.0,4567,INE470A01017,2021-03-02,24728.89,0.0373895835831383,0.037389583583138375
747,3MINDIA,EQ,N,26000.0,24900.0,25150.0,25962.2,26000.0,25068.65,10555,271638461.0,26000.0,15700.0,4113,INE470A01017,2021-03-03,25735.52,0.0350235725097789,0.035023572509778944
748,3MINDIA,EQ,N,26532.65,25320.9,25700.0,26190.9,26465.35,25962.2,5399,140048919.95,26532.65,15700.0,2950,INE470A01017,2021-03-04,25939.79,0.0087703881824694,0.008770388182469446
749,3MINDIA,EQ,N,26300.1,25102.0,26000.05,25701.2,26150.0,26190.9,6030,154556321.7,26532.65,15700.0,3668,INE470A01017,2021-03-05,25631.23,-0.0188743387722389,-0.018874338772238985
750,3MINDIA,EQ,N,26951.1,25710.0,26149.75,26553.65,26600.1,25701.2,5446,142431187.55,26951.1,15700.0,3639,INE470A01017,2021-03-08,26153.36,0.0326295312803228,0.032629531280322865
751,3MINDIA,EQ,N,26972.95,26000.0,26653.65,26325.6,26179.85,26553.65,4945,131542619.0,26972.95,15700.0,2352,INE470A01017,2021-03-09,26601.14,-0.0086253649153391,-0.008625364915339162
752,3MINDIA,EQ,N,26587.55,25635.4,26300.25,25897.35,25700.0,26325.6,2818,73622970.0,26972.95,15700.0,2016,INE470A01017,2021-03-10,26125.97,-0.0164012029146221,-0.016401202914622104
753,3MINDIA,EQ,N,27749.85,25804.0,25804.0,27335.35,27586.35,25897.35,8718,233953762.45,27749.85,15700.0,5697,INE470A01017,2021-03-12,26835.71,0.0540400894938279,0.05404008949382799
754,3MINDIA,EQ,N,28400.0,27200.0,27811.0,27450.7,27300.0,27335.35,10404,290036739.05,28400.0,15700.0,5349,INE470A01017,2021-03-15,27877.43,0.0042109321788412,0.004210932178841276
755,3MINDIA,EQ,N,28640.1,27630.0,27719.9,28029.3,27750.0,27450.7,9375,264675898.0,28640.1,15700.0,5239,INE470A01017,2021-03-16,28232.1,0.0208587230807619,0.020858723080761976
756,3MINDIA,EQ,N,28263.15,27600.0,28000.0,27961.85,27900.1,28029.3,4168,116434970.4,28640.1,15700.0,2370,INE470A01017,2021-03-17,27935.45,-0.0024093104938067,-0.002409310493806771
757,3MINDIA,EQ,N,28434.7,26700.0,28220.0,27556.45,27630.0,27961.85,5536,153435117.8,28640.1,15700.0,3652,INE470A01017,2021-03-18,27715.88,-0.0146044531487206,-0.014604453148720609
758,3MINDIA,EQ,N,28000.05,26675.0,27200.0,27585.1,27899.0,27556.45,11797,324129512.75,28640.1,15700.0,4902,INE470A01017,2021-03-19,27475.59,0.0010391438970458,0.0010391438970458466
759,3MINDIA,EQ,N,27880.9,26601.0,27585.0,27435.85,27500.0,27585.1,11794,321716562.65,28640.1,15700.0,6864,INE470A01017,2021-03-22,27277.99,-0.0054252195235768,-0.005425219523576885
760,3MINDIA,EQ,N,28200.0,27392.9,27775.0,28011.75,28000.05,27435.85,4075,113865888.2,28640.1,15700.0,2836,INE470A01017,2021-03-23,27942.55,0.0207735126540615,0.020773512654061577
761,3MINDIA,EQ,N,28800.0,27619.05,27991.0,28402.6,28102.0,28011.75,10338,291589651.45,28800.0,15700.0,4015,INE470A01017,2021-03-24,28205.62,0.0138566252656442,0.01385662526564424
762,3MINDIA,EQ,N,28645.25,27948.05,28102.05,28259.45,28250.0,28402.6,7040,199104180.2,28800.0,15700.0,3618,INE470A01017,2021-03-25,28281.84,-0.0050527753428575,-0.0050527753428575295
763,3MINDIA,EQ,N,29207.55,27150.0,28250.0,28734.9,28824.6,28259.45,12380,346736123.9,29207.55,15700.0,6711,INE470A01017,2021-03-26,28007.76,0.0166844969473913,0.01668449694739138
764,3MINDIA,EQ,N,30030.0,29020.55,29375.0,29723.7,29700.0,28734.9,10407,307934590.6,30030.0,16745.0,4631,INE470A01017,2021-03-30,29589.18,0.0338322955129442,0.0338322955129442
765,3MINDIA,EQ,N,30848.0,29365.0,29550.0,30436.65,30100.0,29723.7,11229,339186072.3,30848.0,16745.0,5095,INE470A01017,2021-03-31,30206.26,0.0237027669848082,0.02370276698480822
766,3MINDIA,EQ,N,31000.0,29400.0,30265.0,29602.95,29510.7,30436.65,8475,256760867.8,31000.0,16745.0,3996,INE470A01017,2021-04-01,30296.27,-0.0277734558486066,-0.027773455848606687
767,3MINDIA,EQ,N,29880.0,27810.3,29880.0,28178.55,28060.0,29602.95,6292,179867683.8,31000.0,16745.0,3809,INE470A01017,2021-04-05,28586.73,-0.049312968312126,-0.04931296831212606
716,3MINDIA,EQ,N,28500.0,27401.0,28300.0,27599.15,27610.75,28178.55,3561,99132358.6,31000.0,16745.0,2291,INE470A01017,2021-04-06,27838.35,-0.0207760750666921,-0.0207760750666921
717,3MINDIA,EQ,N,27896.85,27001.0,27775.0,27149.4,27101.0,27599.15,5154,141371984.25,31000.0,16745.0,3179,INE470A01017,2021-04-07,27429.57,-0.0164300284591796,-0.016430028459179624
718,3MINDIA,EQ,N,28250.0,27112.15,27288.0,28019.5,27800.0,27149.4,4385,121353041.25,31000.0,16745.0,2614,INE470A01017,2021-04-08,27674.58,0.0315457496645539,0.031545749664553924
719,3MINDIA,EQ,N,28323.85,27399.85,28098.0,27624.1,27487.95,28019.5,2439,67952320.55,31000.0,16745.0,1570,INE470A01017,2021-04-09,27860.73,-0.0142121162311052,-0.014212116231105298
720,3MINDIA,EQ,N,27368.0,25251.95,26602.0,25556.45,25424.0,27624.1,7743,203163621.3,31000.0,16745.0,3693,INE470A01017,2021-04-12,26238.36,-0.077798849147193,-0.07779884914719304
721,3MINDIA,EQ,N,26375.05,25299.95,25788.0,26179.9,26159.0,25556.45,4482,116361104.75,31000.0,16745.0,2467,INE470A01017,2021-04-13,25961.87,0.0241022097902661,0.024102209790266116
722,3MINDIA,EQ,N,26499.0,25315.0,26499.0,25532.5,25550.8,26179.9,4198,107849397.45,31000.0,16745.0,2544,INE470A01017,2021-04-15,25690.66,-0.0250397902946399,-0.025039790294639985
723,3MINDIA,EQ,N,27201.0,25653.0,25762.25,27032.25,27010.05,25532.5,7549,201783304.7,31000.0,16745.0,3858,INE470A01017,2021-04-16,26729.81,0.0570784471974192,0.05707844719741928
724,3MINDIA,EQ,N,27600.0,26100.05,26351.0,27473.1,27500.0,27032.25,8336,226820116.0,31000.0,16745.0,3808,INE470A01017,2021-04-19,27209.71,0.0161767464547555,0.01617674645475553
725,3MINDIA,EQ,N,27970.0,26378.95,27600.0,26511.65,26600.0,27473.1,6205,169220272.55,31000.0,16745.0,2684,INE470A01017,2021-04-20,27271.6,-0.0356230850943273,-0.03562308509432732
726,3MINDIA,EQ,N,27200.0,26105.0,26788.0,27004.05,26993.6,26511.65,7824,209466856.6,31000.0,16745.0,2933,INE470A01017,2021-04-22,26772.35,0.0184025957274904,0.01840259572749048
727,3MINDIA,EQ,N,27200.0,26201.0,26752.0,26378.0,26340.0,27004.05,2935,78380720.2,31000.0,16745.0,1748,INE470A01017,2021-04-23,26705.53,-0.0234565253517615,-0.02345652535176157
